candidate_id,recommended_semantic,action,object,area_capability,value_type,allowed_or_range,official_primary_source_path,official_primary_type,official_primary_datatype,official_primary_unit,official_primary_description,official_auxiliary_source,source_group_key,raw_actuator_nodes,android_auxiliary_candidates,current_coverage_status,current_intent_ids,user_controllable,suspected_duplicate,recommend_add_to_understandable_space,complete_safety_contract
VCC-127,SET_MODE Light Color,SET_MODE,Light,按官方路径区域归并,枚举,,Vehicle.Cabin.Light.Spotlight.Row1.DriverSide.Color; Vehicle.Cabin.Light.Spotlight.Row1.PassengerSide.Color; Vehicle.Cabin.Light.Spotlight.Row2.DriverSide.Color; Vehicle.Cabin.Light.Spotlight.Row2.PassengerSide.Color; Vehicle.Cabin.Light.Spotlight.Row3.DriverSide.Color; Vehicle.Cabin.Light.Spotlight.Row3.PassengerSide.Color; Vehicle.Cabin.Light.Spotlight.Row4.DriverSide.Color; Vehicle.Cabin.Light.Spotlight.Row4.PassengerSide.Color,actuator,string,,"Hexadecimal color code represented as a 3-byte RGB (i.e. Red, Green, and Blue) value preceded by a hash symbol ""#"". Allowed range ""#000000"" to ""#FFFFFF"".",Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Light.Spotlight.Color,8,TURN_SIGNAL_LIGHT_STATE; SEAT_FOOTWELL_LIGHTS_STATE; SEAT_FOOTWELL_LIGHTS_SWITCH; HEADLIGHTS_STATE; HIGH_BEAM_LIGHTS_STATE; FOG_LIGHTS_STATE; HAZARD_LIGHTS_STATE; HEADLIGHTS_SWITCH; HIGH_BEAM_LIGHTS_SWITCH; FOG_LIGHTS_SWITCH; HAZARD_LIGHTS_SWITCH; CABIN_LIGHTS_STATE; CABIN_LIGHTS_SWITCH; READING_LIGHTS_STATE; READING_LIGHTS_SWITCH; STEERING_WHEEL_LIGHTS_STATE; STEERING_WHEEL_LIGHTS_SWITCH; FRONT_FOG_LIGHTS_STATE; FRONT_FOG_LIGHTS_SWITCH; REAR_FOG_LIGHTS_STATE; REAR_FOG_LIGHTS_SWITCH,缺失候选,,否,否,是,否/待审
VCC-128,SET Light Intensity,SET,Light,按官方路径区域归并,连续数值,1..100,Vehicle.Cabin.Light.Spotlight.Row1.DriverSide.Intensity; Vehicle.Cabin.Light.Spotlight.Row1.PassengerSide.Intensity; Vehicle.Cabin.Light.Spotlight.Row2.DriverSide.Intensity; Vehicle.Cabin.Light.Spotlight.Row2.PassengerSide.Intensity; Vehicle.Cabin.Light.Spotlight.Row3.DriverSide.Intensity; Vehicle.Cabin.Light.Spotlight.Row3.PassengerSide.Intensity; Vehicle.Cabin.Light.Spotlight.Row4.DriverSide.Intensity; Vehicle.Cabin.Light.Spotlight.Row4.PassengerSide.Intensity,actuator,uint8,percent,"How much of the maximum possible brightness of the light is used. 1 = Maximum attenuation, 100 = No attenuation (i.e. full brightness).",Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Light.Spotlight.Intensity,8,TURN_SIGNAL_LIGHT_STATE; SEAT_FOOTWELL_LIGHTS_STATE; SEAT_FOOTWELL_LIGHTS_SWITCH; HEADLIGHTS_STATE; HIGH_BEAM_LIGHTS_STATE; FOG_LIGHTS_STATE; HAZARD_LIGHTS_STATE; HEADLIGHTS_SWITCH; HIGH_BEAM_LIGHTS_SWITCH; FOG_LIGHTS_SWITCH; HAZARD_LIGHTS_SWITCH; CABIN_LIGHTS_STATE; CABIN_LIGHTS_SWITCH; READING_LIGHTS_STATE; READING_LIGHTS_SWITCH; STEERING_WHEEL_LIGHTS_STATE; STEERING_WHEEL_LIGHTS_SWITCH; FRONT_FOG_LIGHTS_STATE; FRONT_FOG_LIGHTS_SWITCH; REAR_FOG_LIGHTS_STATE; REAR_FOG_LIGHTS_SWITCH,缺失候选,,否,否,是,否/待审
VCC-129,SET PowerOptimizeLevel PowerOptimizeLevel,SET,PowerOptimizeLevel,按官方路径区域归并,连续数值,0..10,Vehicle.Cabin.PowerOptimizeLevel,actuator,uint8,,"Power optimization level for this branch/subsystem. A higher number indicates more aggressive power optimization. Level 0 indicates that all functionality is enabled, no power optimization enabled. Level 10 indicates most aggressive power optimization mode, only essential functionality enabled.",Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.PowerOptimizeLevel,1,,疑似重复,FRAGRANCE_SET_LEVEL; SEAT_HEATING_SET_LEVEL; SEAT_MASSAGE_SET_LEVEL; SEAT_VENTILATION_SET_LEVEL,是,是,是,否/待审
VCC-130,OPEN SHADE 开,OPEN,SHADE,按官方路径区域归并,布尔,,Vehicle.Cabin.RearShade.IsOpen,actuator,boolean,,Is item open or closed? True = Fully or partially open. False = Fully closed.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.RearShade.IsOpen,1,,疑似重复,SUNROOF_OPEN; WINDOW_OPEN; DOOR_OPEN,是,是,是,否/待审
VCC-131,CLOSE SHADE 关,CLOSE,SHADE,按官方路径区域归并,布尔,,Vehicle.Cabin.RearShade.IsOpen,actuator,boolean,,Is item open or closed? True = Fully or partially open. False = Fully closed.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.RearShade.IsOpen,1,,疑似重复,SUNROOF_CLOSE; WINDOW_CLOSE; DOOR_CLOSE,是,是,是,否/待审
VCC-132,SET SHADE Position,SET,SHADE,按官方路径区域归并,连续数值,0..100,Vehicle.Cabin.RearShade.Position,actuator,uint8,percent,Item position. 0 = Start position 100 = End position.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.RearShade.Position,1,,缺失候选,,否,否,是,否/待审
VCC-133,SWITCH_MODE SHADE Switch,SWITCH_MODE,SHADE,按官方路径区域归并,枚举,CLOSE; INACTIVE; ONE_SHOT_CLOSE; ONE_SHOT_OPEN; OPEN,Vehicle.Cabin.RearShade.Switch,actuator,string,,"Switch controlling sliding action such as window, sunroof, or blind.",Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.RearShade.Switch,1,,疑似重复,HEADLIGHT_SET_MODE; WIPER_SET_MODE,是,是,是,否/待审
VCC-134,SET MIRROR DimmingLevel,SET,MIRROR,按官方路径区域归并,连续数值,100,Vehicle.Cabin.RearviewMirror.DimmingLevel,actuator,uint8,percent,Dimming level of rear-view mirror. 0 = Undimmed. 100 = Fully dimmed.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.RearviewMirror.DimmingLevel,1,HVAC_SIDE_MIRROR_HEAT; MIRROR_Z_POS; MIRROR_Z_MOVE; MIRROR_Y_POS; MIRROR_Y_MOVE; MIRROR_LOCK; MIRROR_FOLD; MIRROR_AUTO_FOLD_ENABLED; MIRROR_AUTO_TILT_ENABLED,疑似重复,FRAGRANCE_SET_LEVEL; SEAT_HEATING_SET_LEVEL; SEAT_MASSAGE_SET_LEVEL; SEAT_VENTILATION_SET_LEVEL,是,是,是,否/待审
VCC-135,SET SEAT BottomLumbarSupport,SET,SEAT,按官方路径区域归并,连续数值,0..100,Vehicle.Cabin.Seat.Row1.DriverSide.Backrest.BottomLumbarSupport; Vehicle.Cabin.Seat.Row1.Middle.Backrest.BottomLumbarSupport; Vehicle.Cabin.Seat.Row1.PassengerSide.Backrest.BottomLumbarSupport; Vehicle.Cabin.Seat.Row2.DriverSide.Backrest.BottomLumbarSupport; Vehicle.Cabin.Seat.Row2.Middle.Backrest.BottomLumbarSupport; Vehicle.Cabin.Seat.Row2.PassengerSide.Backrest.BottomLumbarSupport,actuator,float,percent,Bottom lumbar support (in/out position). 0 = Innermost position. 100 = Outermost position.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Seat.Backrest.BottomLumbarSupport,6,INFO_DRIVER_SEAT; HVAC_SEAT_TEMPERATURE; HVAC_SEAT_VENTILATION; SEAT_MEMORY_SELECT; SEAT_MEMORY_SET; SEAT_BELT_BUCKLED; SEAT_BELT_HEIGHT_POS; SEAT_BELT_HEIGHT_MOVE; SEAT_FORE_AFT_POS; SEAT_FORE_AFT_MOVE; SEAT_BACKREST_ANGLE_1_POS; SEAT_BACKREST_ANGLE_1_MOVE; SEAT_BACKREST_ANGLE_2_POS; SEAT_BACKREST_ANGLE_2_MOVE; SEAT_HEIGHT_POS; SEAT_HEIGHT_MOVE; SEAT_DEPTH_POS; SEAT_DEPTH_MOVE; SEAT_TILT_POS; SEAT_TILT_MOVE; SEAT_LUMBAR_FORE_AFT_POS; SEAT_LUMBAR_FORE_AFT_MOVE; SEAT_LUMBAR_SIDE_SUPPORT_POS; SEAT_LUMBAR_SIDE_SUPPORT_MOVE; SEAT_HEADREST_HEIGHT_POS; SEAT_HEADREST_HEIGHT_POS_V2; SEAT_HEADREST_HEIGHT_MOVE; SEAT_HEADREST_ANGLE_POS; SEAT_HEADREST_ANGLE_MOVE; SEAT_HEADREST_FORE_AFT_POS; SEAT_HEADREST_FORE_AFT_MOVE; SEAT_FOOTWELL_LIGHTS_STATE; SEAT_FOOTWELL_LIGHTS_SWITCH; SEAT_EASY_ACCESS_ENABLED; SEAT_AIRBAG_ENABLED; SEAT_AIRBAGS_DEPLOYED; SEAT_CUSHION_SIDE_SUPPORT_POS; SEAT_CUSHION_SIDE_SUPPORT_MOVE; SEAT_LUMBAR_VERTICAL_POS; SEAT_LUMBAR_VERTICAL_MOVE; SEAT_WALK_IN_POS; SEAT_BELT_PRETENSIONER,缺失候选,,否,否,是,否/待审
VCC-136,SET SEAT HeatingCooling,SET,SEAT,按官方路径区域归并,连续数值,-100..100,Vehicle.Cabin.Seat.Row1.DriverSide.Backrest.HeatingCooling; Vehicle.Cabin.Seat.Row1.Middle.Backrest.HeatingCooling; Vehicle.Cabin.Seat.Row1.PassengerSide.Backrest.HeatingCooling; Vehicle.Cabin.Seat.Row2.DriverSide.Backrest.HeatingCooling; Vehicle.Cabin.Seat.Row2.Middle.Backrest.HeatingCooling; Vehicle.Cabin.Seat.Row2.PassengerSide.Backrest.HeatingCooling,actuator,int8,percent,"Heating or Cooling requsted for the Item. -100 = Maximum cooling, 0 = Heating/cooling deactivated, 100 = Maximum heating.",Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Seat.Backrest.HeatingCooling,6,INFO_DRIVER_SEAT; HVAC_SEAT_TEMPERATURE; HVAC_SEAT_VENTILATION; SEAT_MEMORY_SELECT; SEAT_MEMORY_SET; SEAT_BELT_BUCKLED; SEAT_BELT_HEIGHT_POS; SEAT_BELT_HEIGHT_MOVE; SEAT_FORE_AFT_POS; SEAT_FORE_AFT_MOVE; SEAT_BACKREST_ANGLE_1_POS; SEAT_BACKREST_ANGLE_1_MOVE; SEAT_BACKREST_ANGLE_2_POS; SEAT_BACKREST_ANGLE_2_MOVE; SEAT_HEIGHT_POS; SEAT_HEIGHT_MOVE; SEAT_DEPTH_POS; SEAT_DEPTH_MOVE; SEAT_TILT_POS; SEAT_TILT_MOVE; SEAT_LUMBAR_FORE_AFT_POS; SEAT_LUMBAR_FORE_AFT_MOVE; SEAT_LUMBAR_SIDE_SUPPORT_POS; SEAT_LUMBAR_SIDE_SUPPORT_MOVE; SEAT_HEADREST_HEIGHT_POS; SEAT_HEADREST_HEIGHT_POS_V2; SEAT_HEADREST_HEIGHT_MOVE; SEAT_HEADREST_ANGLE_POS; SEAT_HEADREST_ANGLE_MOVE; SEAT_HEADREST_FORE_AFT_POS; SEAT_HEADREST_FORE_AFT_MOVE; SEAT_FOOTWELL_LIGHTS_STATE; SEAT_FOOTWELL_LIGHTS_SWITCH; SEAT_EASY_ACCESS_ENABLED; SEAT_AIRBAG_ENABLED; SEAT_AIRBAGS_DEPLOYED; SEAT_CUSHION_SIDE_SUPPORT_POS; SEAT_CUSHION_SIDE_SUPPORT_MOVE; SEAT_LUMBAR_VERTICAL_POS; SEAT_LUMBAR_VERTICAL_MOVE; SEAT_WALK_IN_POS; SEAT_BELT_PRETENSIONER,缺失候选,,否,否,是,否/待审
VCC-137,SET SEAT LumbarHeight,SET,SEAT,按官方路径区域归并,连续数值,0,Vehicle.Cabin.Seat.Row1.DriverSide.Backrest.LumbarHeight; Vehicle.Cabin.Seat.Row1.Middle.Backrest.LumbarHeight; Vehicle.Cabin.Seat.Row1.PassengerSide.Backrest.LumbarHeight; Vehicle.Cabin.Seat.Row2.DriverSide.Backrest.LumbarHeight; Vehicle.Cabin.Seat.Row2.Middle.Backrest.LumbarHeight; Vehicle.Cabin.Seat.Row2.PassengerSide.Backrest.LumbarHeight,actuator,uint8,mm,Height of lumbar support. Position is relative within available movable range of the lumbar support. 0 = Lowermost position supported.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Seat.Backrest.LumbarHeight,6,INFO_DRIVER_SEAT; HVAC_SEAT_TEMPERATURE; HVAC_SEAT_VENTILATION; SEAT_MEMORY_SELECT; SEAT_MEMORY_SET; SEAT_BELT_BUCKLED; SEAT_BELT_HEIGHT_POS; SEAT_BELT_HEIGHT_MOVE; SEAT_FORE_AFT_POS; SEAT_FORE_AFT_MOVE; SEAT_BACKREST_ANGLE_1_POS; SEAT_BACKREST_ANGLE_1_MOVE; SEAT_BACKREST_ANGLE_2_POS; SEAT_BACKREST_ANGLE_2_MOVE; SEAT_HEIGHT_POS; SEAT_HEIGHT_MOVE; SEAT_DEPTH_POS; SEAT_DEPTH_MOVE; SEAT_TILT_POS; SEAT_TILT_MOVE; SEAT_LUMBAR_FORE_AFT_POS; SEAT_LUMBAR_FORE_AFT_MOVE; SEAT_LUMBAR_SIDE_SUPPORT_POS; SEAT_LUMBAR_SIDE_SUPPORT_MOVE; SEAT_HEADREST_HEIGHT_POS; SEAT_HEADREST_HEIGHT_POS_V2; SEAT_HEADREST_HEIGHT_MOVE; SEAT_HEADREST_ANGLE_POS; SEAT_HEADREST_ANGLE_MOVE; SEAT_HEADREST_FORE_AFT_POS; SEAT_HEADREST_FORE_AFT_MOVE; SEAT_FOOTWELL_LIGHTS_STATE; SEAT_FOOTWELL_LIGHTS_SWITCH; SEAT_EASY_ACCESS_ENABLED; SEAT_AIRBAG_ENABLED; SEAT_AIRBAGS_DEPLOYED; SEAT_CUSHION_SIDE_SUPPORT_POS; SEAT_CUSHION_SIDE_SUPPORT_MOVE; SEAT_LUMBAR_VERTICAL_POS; SEAT_LUMBAR_VERTICAL_MOVE; SEAT_WALK_IN_POS; SEAT_BELT_PRETENSIONER,缺失候选,,否,否,是,否/待审
VCC-138,SET SEAT LumbarSupport,SET,SEAT,按官方路径区域归并,连续数值,0..100,Vehicle.Cabin.Seat.Row1.DriverSide.Backrest.LumbarSupport; Vehicle.Cabin.Seat.Row1.Middle.Backrest.LumbarSupport; Vehicle.Cabin.Seat.Row1.PassengerSide.Backrest.LumbarSupport; Vehicle.Cabin.Seat.Row2.DriverSide.Backrest.LumbarSupport; Vehicle.Cabin.Seat.Row2.Middle.Backrest.LumbarSupport; Vehicle.Cabin.Seat.Row2.PassengerSide.Backrest.LumbarSupport,actuator,float,percent,Lumbar support (in/out position). 0 = Innermost position. 100 = Outermost position.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Seat.Backrest.LumbarSupport,6,INFO_DRIVER_SEAT; HVAC_SEAT_TEMPERATURE; HVAC_SEAT_VENTILATION; SEAT_MEMORY_SELECT; SEAT_MEMORY_SET; SEAT_BELT_BUCKLED; SEAT_BELT_HEIGHT_POS; SEAT_BELT_HEIGHT_MOVE; SEAT_FORE_AFT_POS; SEAT_FORE_AFT_MOVE; SEAT_BACKREST_ANGLE_1_POS; SEAT_BACKREST_ANGLE_1_MOVE; SEAT_BACKREST_ANGLE_2_POS; SEAT_BACKREST_ANGLE_2_MOVE; SEAT_HEIGHT_POS; SEAT_HEIGHT_MOVE; SEAT_DEPTH_POS; SEAT_DEPTH_MOVE; SEAT_TILT_POS; SEAT_TILT_MOVE; SEAT_LUMBAR_FORE_AFT_POS; SEAT_LUMBAR_FORE_AFT_MOVE; SEAT_LUMBAR_SIDE_SUPPORT_POS; SEAT_LUMBAR_SIDE_SUPPORT_MOVE; SEAT_HEADREST_HEIGHT_POS; SEAT_HEADREST_HEIGHT_POS_V2; SEAT_HEADREST_HEIGHT_MOVE; SEAT_HEADREST_ANGLE_POS; SEAT_HEADREST_ANGLE_MOVE; SEAT_HEADREST_FORE_AFT_POS; SEAT_HEADREST_FORE_AFT_MOVE; SEAT_FOOTWELL_LIGHTS_STATE; SEAT_FOOTWELL_LIGHTS_SWITCH; SEAT_EASY_ACCESS_ENABLED; SEAT_AIRBAG_ENABLED; SEAT_AIRBAGS_DEPLOYED; SEAT_CUSHION_SIDE_SUPPORT_POS; SEAT_CUSHION_SIDE_SUPPORT_MOVE; SEAT_LUMBAR_VERTICAL_POS; SEAT_LUMBAR_VERTICAL_MOVE; SEAT_WALK_IN_POS; SEAT_BELT_PRETENSIONER,缺失候选,,否,否,是,否/待审
VCC-139,SET SEAT MidLumbarSupport,SET,SEAT,按官方路径区域归并,连续数值,0..100,Vehicle.Cabin.Seat.Row1.DriverSide.Backrest.MidLumbarSupport; Vehicle.Cabin.Seat.Row1.Middle.Backrest.MidLumbarSupport; Vehicle.Cabin.Seat.Row1.PassengerSide.Backrest.MidLumbarSupport; Vehicle.Cabin.Seat.Row2.DriverSide.Backrest.MidLumbarSupport; Vehicle.Cabin.Seat.Row2.Middle.Backrest.MidLumbarSupport; Vehicle.Cabin.Seat.Row2.PassengerSide.Backrest.MidLumbarSupport,actuator,float,percent,Mid lumbar support (in/out position). 0 = Innermost position. 100 = Outermost position.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Seat.Backrest.MidLumbarSupport,6,INFO_DRIVER_SEAT; HVAC_SEAT_TEMPERATURE; HVAC_SEAT_VENTILATION; SEAT_MEMORY_SELECT; SEAT_MEMORY_SET; SEAT_BELT_BUCKLED; SEAT_BELT_HEIGHT_POS; SEAT_BELT_HEIGHT_MOVE; SEAT_FORE_AFT_POS; SEAT_FORE_AFT_MOVE; SEAT_BACKREST_ANGLE_1_POS; SEAT_BACKREST_ANGLE_1_MOVE; SEAT_BACKREST_ANGLE_2_POS; SEAT_BACKREST_ANGLE_2_MOVE; SEAT_HEIGHT_POS; SEAT_HEIGHT_MOVE; SEAT_DEPTH_POS; SEAT_DEPTH_MOVE; SEAT_TILT_POS; SEAT_TILT_MOVE; SEAT_LUMBAR_FORE_AFT_POS; SEAT_LUMBAR_FORE_AFT_MOVE; SEAT_LUMBAR_SIDE_SUPPORT_POS; SEAT_LUMBAR_SIDE_SUPPORT_MOVE; SEAT_HEADREST_HEIGHT_POS; SEAT_HEADREST_HEIGHT_POS_V2; SEAT_HEADREST_HEIGHT_MOVE; SEAT_HEADREST_ANGLE_POS; SEAT_HEADREST_ANGLE_MOVE; SEAT_HEADREST_FORE_AFT_POS; SEAT_HEADREST_FORE_AFT_MOVE; SEAT_FOOTWELL_LIGHTS_STATE; SEAT_FOOTWELL_LIGHTS_SWITCH; SEAT_EASY_ACCESS_ENABLED; SEAT_AIRBAG_ENABLED; SEAT_AIRBAGS_DEPLOYED; SEAT_CUSHION_SIDE_SUPPORT_POS; SEAT_CUSHION_SIDE_SUPPORT_MOVE; SEAT_LUMBAR_VERTICAL_POS; SEAT_LUMBAR_VERTICAL_MOVE; SEAT_WALK_IN_POS; SEAT_BELT_PRETENSIONER,缺失候选,,否,否,是,否/待审
VCC-140,SET SEAT Recline,SET,SEAT,按官方路径区域归并,连续数值,,Vehicle.Cabin.Seat.Row1.DriverSide.Backrest.Recline; Vehicle.Cabin.Seat.Row1.Middle.Backrest.Recline; Vehicle.Cabin.Seat.Row1.PassengerSide.Backrest.Recline; Vehicle.Cabin.Seat.Row2.DriverSide.Backrest.Recline; Vehicle.Cabin.Seat.Row2.Middle.Backrest.Recline; Vehicle.Cabin.Seat.Row2.PassengerSide.Backrest.Recline,actuator,float,degrees,Backrest recline compared to seat z-axis (seat vertical axis). 0 degrees = Upright/Vertical backrest. Negative degrees for forward recline. Positive degrees for backward recline.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Seat.Backrest.Recline,6,INFO_DRIVER_SEAT; HVAC_SEAT_TEMPERATURE; HVAC_SEAT_VENTILATION; SEAT_MEMORY_SELECT; SEAT_MEMORY_SET; SEAT_BELT_BUCKLED; SEAT_BELT_HEIGHT_POS; SEAT_BELT_HEIGHT_MOVE; SEAT_FORE_AFT_POS; SEAT_FORE_AFT_MOVE; SEAT_BACKREST_ANGLE_1_POS; SEAT_BACKREST_ANGLE_1_MOVE; SEAT_BACKREST_ANGLE_2_POS; SEAT_BACKREST_ANGLE_2_MOVE; SEAT_HEIGHT_POS; SEAT_HEIGHT_MOVE; SEAT_DEPTH_POS; SEAT_DEPTH_MOVE; SEAT_TILT_POS; SEAT_TILT_MOVE; SEAT_LUMBAR_FORE_AFT_POS; SEAT_LUMBAR_FORE_AFT_MOVE; SEAT_LUMBAR_SIDE_SUPPORT_POS; SEAT_LUMBAR_SIDE_SUPPORT_MOVE; SEAT_HEADREST_HEIGHT_POS; SEAT_HEADREST_HEIGHT_POS_V2; SEAT_HEADREST_HEIGHT_MOVE; SEAT_HEADREST_ANGLE_POS; SEAT_HEADREST_ANGLE_MOVE; SEAT_HEADREST_FORE_AFT_POS; SEAT_HEADREST_FORE_AFT_MOVE; SEAT_FOOTWELL_LIGHTS_STATE; SEAT_FOOTWELL_LIGHTS_SWITCH; SEAT_EASY_ACCESS_ENABLED; SEAT_AIRBAG_ENABLED; SEAT_AIRBAGS_DEPLOYED; SEAT_CUSHION_SIDE_SUPPORT_POS; SEAT_CUSHION_SIDE_SUPPORT_MOVE; SEAT_LUMBAR_VERTICAL_POS; SEAT_LUMBAR_VERTICAL_MOVE; SEAT_WALK_IN_POS; SEAT_BELT_PRETENSIONER,缺失候选,,否,否,是,否/待审
VCC-141,SET SEAT SideBolsterSupport,SET,SEAT,按官方路径区域归并,连续数值,0..100,Vehicle.Cabin.Seat.Row1.DriverSide.Backrest.SideBolsterSupport; Vehicle.Cabin.Seat.Row1.Middle.Backrest.SideBolsterSupport; Vehicle.Cabin.Seat.Row1.PassengerSide.Backrest.SideBolsterSupport; Vehicle.Cabin.Seat.Row2.DriverSide.Backrest.SideBolsterSupport; Vehicle.Cabin.Seat.Row2.Middle.Backrest.SideBolsterSupport; Vehicle.Cabin.Seat.Row2.PassengerSide.Backrest.SideBolsterSupport,actuator,float,percent,Side bolster support. 0 = Minimum support (widest side bolster setting). 100 = Maximum support.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Seat.Backrest.SideBolsterSupport,6,INFO_DRIVER_SEAT; HVAC_SEAT_TEMPERATURE; HVAC_SEAT_VENTILATION; SEAT_MEMORY_SELECT; SEAT_MEMORY_SET; SEAT_BELT_BUCKLED; SEAT_BELT_HEIGHT_POS; SEAT_BELT_HEIGHT_MOVE; SEAT_FORE_AFT_POS; SEAT_FORE_AFT_MOVE; SEAT_BACKREST_ANGLE_1_POS; SEAT_BACKREST_ANGLE_1_MOVE; SEAT_BACKREST_ANGLE_2_POS; SEAT_BACKREST_ANGLE_2_MOVE; SEAT_HEIGHT_POS; SEAT_HEIGHT_MOVE; SEAT_DEPTH_POS; SEAT_DEPTH_MOVE; SEAT_TILT_POS; SEAT_TILT_MOVE; SEAT_LUMBAR_FORE_AFT_POS; SEAT_LUMBAR_FORE_AFT_MOVE; SEAT_LUMBAR_SIDE_SUPPORT_POS; SEAT_LUMBAR_SIDE_SUPPORT_MOVE; SEAT_HEADREST_HEIGHT_POS; SEAT_HEADREST_HEIGHT_POS_V2; SEAT_HEADREST_HEIGHT_MOVE; SEAT_HEADREST_ANGLE_POS; SEAT_HEADREST_ANGLE_MOVE; SEAT_HEADREST_FORE_AFT_POS; SEAT_HEADREST_FORE_AFT_MOVE; SEAT_FOOTWELL_LIGHTS_STATE; SEAT_FOOTWELL_LIGHTS_SWITCH; SEAT_EASY_ACCESS_ENABLED; SEAT_AIRBAG_ENABLED; SEAT_AIRBAGS_DEPLOYED; SEAT_CUSHION_SIDE_SUPPORT_POS; SEAT_CUSHION_SIDE_SUPPORT_MOVE; SEAT_LUMBAR_VERTICAL_POS; SEAT_LUMBAR_VERTICAL_MOVE; SEAT_WALK_IN_POS; SEAT_BELT_PRETENSIONER,缺失候选,,否,否,是,否/待审
VCC-142,SET SEAT SideBolsterSupportLeft,SET,SEAT,按官方路径区域归并,连续数值,0..100,Vehicle.Cabin.Seat.Row1.DriverSide.Backrest.SideBolsterSupportLeft; Vehicle.Cabin.Seat.Row1.Middle.Backrest.SideBolsterSupportLeft; Vehicle.Cabin.Seat.Row1.PassengerSide.Backrest.SideBolsterSupportLeft; Vehicle.Cabin.Seat.Row2.DriverSide.Backrest.SideBolsterSupportLeft; Vehicle.Cabin.Seat.Row2.Middle.Backrest.SideBolsterSupportLeft; Vehicle.Cabin.Seat.Row2.PassengerSide.Backrest.SideBolsterSupportLeft,actuator,float,percent,Side bolster support left. 0 = Minimum support (widest side bolster setting). 100 = Maximum support.,Android VHAL Android 16 VehicleProperty.aidl (按功能名交叉核验),Vehicle.Cabin.Seat.Backrest.SideBolsterSupportLeft,6,INFO_DRIVER_SEAT; HVAC_SEAT_TEMPERATURE; HVAC_SEAT_VENTILATION; SEAT_MEMORY_SELECT; SEAT_MEMORY_SET; SEAT_BELT_BUCKLED; SEAT_BELT_HEIGHT_POS; SEAT_BELT_HEIGHT_MOVE; SEAT_FORE_AFT_POS; SEAT_FORE_AFT_MOVE; SEAT_BACKREST_ANGLE_1_POS; SEAT_BACKREST_ANGLE_1_MOVE; SEAT_BACKREST_ANGLE_2_POS; SEAT_BACKREST_ANGLE_2_MOVE; SEAT_HEIGHT_POS; SEAT_HEIGHT_MOVE; SEAT_DEPTH_POS; SEAT_DEPTH_MOVE; SEAT_TILT_POS; SEAT_TILT_MOVE; SEAT_LUMBAR_FORE_AFT_POS; SEAT_LUMBAR_FORE_AFT_MOVE; SEAT_LUMBAR_SIDE_SUPPORT_POS; SEAT_LUMBAR_SIDE_SUPPORT_MOVE; SEAT_HEADREST_HEIGHT_POS; SEAT_HEADREST_HEIGHT_POS_V2; SEAT_HEADREST_HEIGHT_MOVE; SEAT_HEADREST_ANGLE_POS; SEAT_HEADREST_ANGLE_MOVE; SEAT_HEADREST_FORE_AFT_POS; SEAT_HEADREST_FORE_AFT_MOVE; SEAT_FOOTWELL_LIGHTS_STATE; SEAT_FOOTWELL_LIGHTS_SWITCH; SEAT_EASY_ACCESS_ENABLED; SEAT_AIRBAG_ENABLED; SEAT_AIRBAGS_DEPLOYED; SEAT_CUSHION_SIDE_SUPPORT_POS; SEAT_CUSHION_SIDE_SUPPORT_MOVE; SEAT_LUMBAR_VERTICAL_POS; SEAT_LUMBAR_VERTICAL_MOVE; SEAT_WALK_IN_POS; SEAT_BELT_PRETENSIONER,缺失候选,,否,否,是,否/待审
